Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
the most expensive pocket knife in the world,60,60,40,13,0.00,https://www.koiknives.com/blogs/pocket-knives/the-ultimate-gentlemans-pocket-knife-a-comprehensive-guide,0,0,0.00,1,0,"[18,18,100,18,100,18,18,18,18,18,18,18]",2026-03-17,"Image pack, Sitelinks, Video, Video Carousel, Popular products, Related searches, Discussions and forums",commercial,Organic
uses for a utility knife,60,60,90,14,0.16,https://www.koiknives.com/blogs/japanese-knives/top-10-uses-for-your-pocket-knife-around-the-home-or-campsite,0,0,0.00,0.07,153,"[3,28,15,28,28,28,21,34,43,34,21,28]",2026-03-08,"Sitelinks, Video, Video Carousel, Related searches, Discussions and forums, AI overview",informational,Organic
single bevel vs double bevel knife,60,60,90,14,0.19,https://www.koiknives.com/pages/bevel1-knives-v-bevel2-knives,0,0,0.00,0.24,1230000,"[64,64,64,64,41,41,11,100,11,23,29,41]",2026-03-02,"Image pack, Sitelinks, Video, People also ask, Related searches, AI overview","commercial, informational",Organic
function of serrated knife,60,60,40,9,0.00,https://www.koiknives.com/blogs/japanese-knives/faqs-about-serrated-knives,0,0,0.00,0.33,1250000,"[18,18,18,18,18,18,18,18,18,100,100,18]",2026-02-20,"Sitelinks, Video, Video Carousel, People also ask, Related searches, Short videos, AI overview",informational,Organic
meat cleaver vs vegetable cleaver,60,60,110,15,0.50,https://www.koiknives.com/blogs/western-knife-guide/the-cleaver-knife-a-comprehensive-guide,0,0,0.00,0.49,1530000,"[64,100,64,64,52,64,64,52,52,52,64,52]",2026-02-26,"Sitelinks, Video, Video Carousel, People also ask, Related searches, Discussions and forums",commercial,Organic
box for knife collection,60,60,90,23,0.50,https://www.koiknives.com/products/the-knife-box,0,0,0.00,1,56600000,"[44,2,9,9,12,12,9,9,4,2,1,19]",2026-02-17,"Image pack, Video, Image, People also ask, Popular products, Related searches, Discussions and forums",transactional,Organic
wombats' pouches,60,60,1000,27,0.00,https://www.koiknives.com/blogs/australian-outback-animals/the-wombat-australias-remarkable-burrowing-marsupial,0,0,0.00,0,123000,"[3,3,2,3,3,100,10,0,0,0,0,0]",2026-02-11,"Image pack, Sitelinks, Video, Image, People also ask, Related searches, Short videos",informational,Organic
knife with a wooden handle,60,60,50,0,0.00,https://www.koiknives.com/collections/koi-knives-japanese-blades-australian-wood-handles,0,0,0.00,0.29,72300000,"[23,52,100,33,9,9,9,9,9,9,9,9]",2026-02-04,"Image pack, Sitelinks, Video, Image, Related searches",informational,Organic
australian snapper,60,60,70,9,0.00,https://www.koiknives.com/blogs/fish-of-australia/the-red-snapper-an-australian-culinary-treasure-from-down-under,0,0,0.00,0,5890000,"[41,41,41,52,41,29,41,52,52,41,64,64]",2026-02-22,"Knowledge panel, Video, Image, Video Carousel, People also ask, Related searches, Things to know",informational,Organic
how did the kangaroo evolve,60,60,50,21,0.00,https://www.koiknives.com/blogs/australian-outback-animals/kangaroo-australias-icon-of-the-outback,0,0,0.00,0,0,"[41,41,17,29,41,41,29,29,41,29,41,29]",2026-03-18,"Sitelinks, Video, Image, Video Carousel, Related searches, Short videos, AI overview",informational,Organic
kookaburras australia,60,60,50,25,0.90,https://www.koiknives.com/blogs/oz-pocket-knives-the-aviary-almanac/kookaburra-australias-laughing-iconic-bush-comedian,0,0,0.00,0.05,8070000,"[0,0,0,0,100,0,0,0,0,0,0,0]",2026-02-02,"Knowledge panel, Video, Image, Video Carousel, People also ask, Related searches, Short videos, AI overview","informational, transactional",Organic
bunka knife use,60,60,40,10,0.35,https://www.koiknives.com/blogs/japanese-knives/santoku-vs-bunka-knife-whats-the-difference,0,0,0.00,0.96,1060000,"[28,57,71,100,42,14,28,28,71,57,100,57]",2026-02-07,"Sitelinks, Video, Video Carousel, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic
knife blade designs,60,60,110,21,0.00,https://www.koiknives.com/blogs/pocket-knives/pocket-knife-blade-shapes-101,0,0,0.00,0.54,52500000,"[29,35,22,29,29,22,29,22,22,29,22,22]",2026-02-02,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches",informational,Organic
why emu can't fly,60,60,70,,0.00,https://www.koiknives.com/blogs/bird-guide/the-emu,0,0,0.00,0,666000,"[14,78,78,100,100,100,7,7,7,7,14,7]",2026-02-08,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic
types of blades for knives,60,60,170,18,0.74,https://www.koiknives.com/blogs/outdoor-knives/why-is-it-important-to-have-different-pocket-knife-blade-shapes,0,0,0.00,0.65,13600000,"[39,17,14,14,9,11,100,9,11,0,0,0]",2026-02-17,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches, Discussions and forums, AI overview",informational,Organic
good wood for knife handles,60,60,170,3,0.42,https://www.koiknives.com/blogs/knife-handles/wood-knife-handle-materials,0,0,0.00,0.94,18600000,"[81,43,65,21,34,15,34,65,34,53,65,81]",2026-03-16,"Sitelinks, Video, Image, Popular products, Related searches, AI overview",informational,Organic
hollow edge,60,60,70,7,0.64,https://www.koiknives.com/blogs/japanese-knives/knife-edge-grinds-understanding-the-different-types-of-edge-grinds-used-on-knife-blades,0,0,0.00,0.58,0,"[64,29,41,29,23,29,41,29,29,64,64,11]",2026-03-14,"Image pack, Sitelinks, Video, Related searches, AI overview",informational,Organic
what is richlite,60,60,320,9,0.00,https://www.koiknives.com/blogs/knife-handles/handle-type-richlite,0,0,0.00,0,327000,"[66,100,66,100,66,66,100,100,66,66,82,82]",2026-02-16,"Image pack, Sitelinks, Video, Video Carousel, People also ask, Related searches, See results about, AI overview",informational,Organic
sharpen knife with a stone,60,60,90,,0.59,https://www.koiknives.com/blogs/knife-sharpening/knife-sharpening-with-a-whetstone,0,0,0.00,0.97,3050000,"[10,30,0,0,0,0,0,0,0,0,0,0]",2026-02-07,"Image pack, Sitelinks, Video, Video Carousel, People also ask, Related searches",informational,Organic
sharpening knives on stone,60,60,210,20,0.72,https://www.koiknives.com/blogs/knife-sharpening/knife-sharpening-with-a-whetstone,0,0,0.00,0.96,0,"[0,3,82,0,0,0,0,0,0,0,0,0]",2026-03-11,"Sitelinks, Video, Video Carousel, Related searches, Short videos, AI overview",informational,Organic
wood knife handles,60,60,320,13,0.54,https://www.koiknives.com/blogs/knife-handles/wood-knife-handle-materials,0,0,0.00,0.97,22700000,"[4,100,10,7,7,2,2,2,0,3,1,2]",2026-01-30,"Image pack, Sitelinks, Video, Image, People also ask, Popular products, Related searches",commercial,Organic
are otf knives legal in arizona,60,60,70,0,0.00,https://www.koiknives.com/blogs/japanese-knives/knife-laws-around-the-world-from-carrying-a-sword-in-public-to-owning-a-switchblade,0,0,0.00,0.33,17900,"[50,64,50,78,21,64,78,64,64,50,50,28]",2026-02-10,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
carbon stainless steel vs stainless steel,60,60,30,19,0.76,https://www.koiknives.com/blogs/japanese-knives/high-carbon-vs-stainless-steel-understanding-the-properties,0,0,0.00,0.28,146,"[35,35,28,28,0,7,0,14,0,0,0,100]",2026-03-20,"Sitelinks, Video, Related searches, Discussions and forums, AI overview","commercial, informational",Organic
black swan animal,60,60,2400,37,0.00,https://www.koiknives.com/blogs/bird-guide/the-black-swan,0,0,0.00,0,179000000,"[66,66,66,100,80,44,52,66,80,52,52,52]",2026-03-29,"Knowledge panel, Video, Image, Video Carousel, Related searches, Short videos, Things to know",informational,Organic
domestic dingo dog,60,60,140,34,0.00,https://www.koiknives.com/blogs/australian-outback-animals/the-dingo-australias-iconic-wild-dog,0,0,0.00,0,951000,"[65,53,80,42,26,65,53,80,80,42,42,42]",2026-03-15,"Image pack, Sitelinks, Video, Image, Video Carousel, Related searches, Discussions and forums, AI overview",informational,Organic
which cut is not considered a classical knife cut,60,60,40,11,0.00,https://www.koiknives.com/blogs/japanese-knives/knife-cuts,0,0,0.00,0.33,184,"[18,18,18,18,18,18,0,18,100,100,18,18]",2026-03-25,"Video, Related searches, Questions and answers, AI overview",informational,Organic
tasmanian devil.,60,60,110,50,1.43,https://www.koiknives.com/blogs/australian-outback-animals/the-tassie-devil-tasmanias-iconic-marsupial-carnivore,0,0,0.00,0.23,6740000,"[20,0,36,0,0,0,0,0,0,0,0,0]",2026-02-28,"Knowledge panel, Video, Image, Video Carousel, People also ask, Related searches, Short videos, Things to know","informational, transactional",Organic
japanese petty knives,60,60,110,3,0.56,https://www.koiknives.com/collections/petty-knife,0,0,0.00,1,1770000,"[5,100,1,5,2,4,5,12,5,4,5,54]",2026-01-30,"Sitelinks, Video, Image, Popular products, Related searches",commercial,Organic
darling river map nsw,60,60,480,2,0.00,https://www.koiknives.com/blogs/iconic-river-knives/the-darling-river-nsw,0,0,0.00,0,0,"[3,2,2,66,100,5,2,5,13,20,16,10]",2026-03-10,"Image pack, Video, Image, Related searches",informational,Organic
japanese for knife,60,60,140,13,0.00,https://www.koiknives.com/blogs/japanese-knives/different-types-of-japanese-knives,0,0,0.00,0.02,396000000,"[53,53,26,34,80,19,42,80,65,42,42,53]",2026-03-28,"Sitelinks, Video, Video Carousel, Related searches, AI overview",informational,Organic
kasumi finish,60,60,110,2,0.00,https://www.koiknives.com/blogs/knife-steel-blades/the-different-blade-finishes-for-japanese-knives,0,0,0.00,0.11,1680000,"[3,5,2,2,4,3,4,4,5,4,3,5]",2026-02-07,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches, Things to know, AI overview",informational,Organic
where did kangaroos originate from,60,0,90,39,0.00,https://www.koiknives.com/blogs/australian-outback-animals/kangaroo-australias-icon-of-the-outback,0,0,0.00,0,156,"[81,63,63,100,100,63,45,81,63,100,81,63]",2026-03-29,"Video, Related searches, AI overview",informational,Organic
bester sharpening stone,60,60,110,3,0.55,https://www.koiknives.com/blogs/knife-sharpening/how-to-choose-a-sharpening-stone-whetstone-ceramic-diamond-grit-size,0,0,0.00,1,0,"[0,0,0,0,100,100,0,1,1,3,6,0]",2026-03-08,"Sitelinks, Video, Image, Video Carousel, Popular products, Related searches, AI overview",commercial,Organic
morimoto knives,60,60,110,15,0.94,https://www.koiknives.com/blogs/knife-makers-japanese/okimoto,0,0,0.00,1,302000,"[43,28,28,28,28,23,23,28,28,23,23,23]",2026-02-14,"Image pack, Sitelinks, Video, People also ask, Related searches",commercial,Organic
are kangaroos found only in australia,60,60,70,23,0.00,https://www.koiknives.com/blogs/australian-outback-animals/kangaroo-australias-icon-of-the-outback,0,0,0.00,0.33,8980000,"[14,14,14,14,78,14,14,14,78,78,78,100]",2026-03-25,"Sitelinks, Video, Related searches, AI overview",informational,Organic
where is barramundi from,61,61,40,14,0.00,https://www.koiknives.com/blogs/fish-of-australia/the-barramundi-australias-premier-sporting-fish,0,0,0.00,0.33,0,"[18,18,18,100,18,18,18,100,18,18,18,18]",2026-03-12,"Video, Related searches, Short videos, AI overview",informational,Organic
14c28n vs d2,61,61,590,1,0.00,https://www.koiknives.com/blogs/japanese-knives/the-ultimate-guide-to-d2-steel-knives-from-composition-to-performance,0,0,0.00,0,571000,"[67,67,54,44,54,54,44,67,67,67,81,100]",2026-02-05,"Image pack, Sitelinks, Video, People also ask, Related searches, Discussions and forums, AI overview","commercial, informational",Organic
what is a gyuto knife,61,61,40,6,0.41,https://www.koiknives.com/blogs/japanese-knives/differences-between-a-gyuto-knife-and-a-santoku-knife,0,0,0.00,1,0,"[23,5,5,5,29,11,52,64,29,11,23,11]",2026-03-10,"Sitelinks, Video, Video Carousel, Popular products, Related searches, AI overview","commercial, informational",Organic
what eats an emu,61,61,40,36,0.00,https://www.koiknives.com/blogs/bird-guide/the-emu,0,0,0.00,0.33,5340000,"[11,11,11,64,64,11,11,11,11,11,11,11]",2026-03-14,"Image pack, Video, Image, Video Carousel, Related searches, Discussions and forums, AI overview",informational,Organic
rosellas,61,61,1300,45,2.84,https://www.koiknives.com/blogs/oz-pocket-knives-the-aviary-almanac/rosella-the-australian-rosella-a-comprehensive-guide,0,0,0.00,0.02,14300000,"[19,23,12,8,3,5,7,2,100,2,5,3]",2026-02-02,"Knowledge panel, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches, Things to know",informational,Organic
what is d2 good for,61,61,70,42,0.06,https://www.koiknives.com/blogs/japanese-knives/the-ultimate-guide-to-d2-steel-knives-from-composition-to-performance,0,0,0.00,0.15,276000000,"[18,18,18,18,100,100,100,100,81,63,63,63]",2026-02-12,"Sitelinks, Video, Video Carousel, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic
what is dingo,61,61,320,54,0.00,https://www.koiknives.com/blogs/australian-outback-animals/the-dingo-australias-iconic-wild-dog,0,0,0.00,0,23200000,"[5,5,4,4,7,7,8,5,7,4,4,27]",2026-02-17,"Video, Video Carousel, People also ask, Related searches, Short videos, AI overview",informational,Organic
what is whetstone made of,61,61,170,8,0.23,https://www.koiknives.com/blogs/knife-sharpening/how-to-choose-a-sharpening-stone-whetstone-ceramic-diamond-grit-size,0,0,0.00,0.02,6070000,"[65,65,34,100,80,42,65,80,80,65,80,100]",2026-01-31,"Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
knives wood handle,61,61,140,12,0.54,https://www.koiknives.com/blogs/japanese-knives/the-beauty-and-benefits-of-wooden-handles-in-kitchen-knives,0,0,0.00,0.97,31100000,"[0,0,0,0,100,0,0,0,0,0,0,0]",2026-02-03,"Image pack, Sitelinks, Video, Image, People also ask, Related searches, Discussions and forums",informational,Organic
thijssen krupp,61,61,2900,74,0.00,https://www.koiknives.com/blogs/knife-steel-makers/thyssenkrupp,0,0,0.00,0,6710000,"[81,100,0,0,0,0,0,0,0,0,0,0]",2026-03-28,"Knowledge panel, Top stories, Sitelinks, Video, People also ask, Related searches, Things to know, AI overview","informational, navigational",Organic
australasian wren,61,61,50,27,0.00,https://www.koiknives.com/blogs/bird-guide/the-superb-fairy-wren,0,0,0.00,0,260000,"[4,4,3,3,3,3,4,3,3,4,4,4]",2026-03-28,"Knowledge panel, Video, Image, Video Carousel, Related searches, Short videos, Things to know",informational,Organic
where are platypus native to,61,61,390,69,0.00,https://www.koiknives.com/blogs/australian-outback-animals/the-platypus-remarkable-australian-natures-most-puzzling-mammal,0,0,0.00,0,2650000,"[36,36,66,100,44,44,54,36,44,54,44,44]",2026-02-15,"Image pack, Video, Image, People also ask, Related searches, AI overview",informational,Organic
d2 steel material properties,61,61,70,19,3.12,https://www.koiknives.com/blogs/japanese-knives/the-ultimate-guide-to-d2-steel-knives-from-composition-to-performance,0,0,0.00,0.03,143,"[64,50,21,100,64,78,64,50,64,14,35,28]",2026-03-23,"Video, Related searches, AI overview",informational,Organic
japanese knife for cutting vegetables,61,61,30,6,0.84,https://www.koiknives.com/blogs/japanese-knives/tagged/vegetable-knives,0,0,0.00,1,45300000,"[18,18,100,18,18,18,18,18,18,18,18,18]",2026-03-22,"Sitelinks, Video, Image, Popular products, Related searches, Discussions and forums, AI overview",informational,Organic
what grit whetstone for kitchen knives,61,61,90,10,0.25,https://www.koiknives.com/blogs/knife-sharpening/how-to-choose-a-sharpening-stone-whetstone-ceramic-diamond-grit-size,0,0,0.00,0.47,1260000,"[35,35,28,28,17,17,17,23,28,28,17,23]",2026-02-08,"Sitelinks, Video, Video Carousel, Related searches, Short videos, Discussions and forums, AI overview",informational,Organic
the best japanese chef knife,61,61,70,15,1.02,https://www.koiknives.com/blogs/japanese-knives/the-best-chefs-knives-for-home-cooks,0,0,0.00,1,0,"[28,21,21,21,21,21,15,21,21,12,28,21]",2026-03-16,"Sitelinks, Video, Image, Video Carousel, Popular products, Related searches, Discussions and forums",commercial,Organic
osaka knife,61,61,90,18,0.71,https://www.koiknives.com/collections/osaka-knives-by-koi,0,0,0.00,0.88,12200000,"[0,14,52,23,80,66,23,80,33,66,23,33]",2026-02-28,"Knowledge panel, Image pack, Sitelinks, Video, People also ask, Popular products, Related searches",commercial,Organic
taz manian devil,61,61,50,53,1.43,https://www.koiknives.com/blogs/australian-outback-animals/the-tassie-devil-tasmanias-iconic-marsupial-carnivore,0,0,0.00,0.23,6910000,"[1,0,15,15,0,1,0,54,1,0,0,0]",2026-02-28,"Knowledge panel, Video, Image, Video Carousel, People also ask, Related searches, Short videos, Things to know",informational,Organic
platypus life span,61,61,170,43,0.00,https://www.koiknives.com/blogs/australian-outback-animals/the-platypus-remarkable-australian-natures-most-puzzling-mammal,0,0,0.00,0,0,"[35,35,35,82,5,100,53,28,43,35,35,28]",2026-03-15,"Video, Related searches, Short videos, AI overview",informational,Organic
where does the platypus live in australia,61,61,40,34,0.00,https://www.koiknives.com/blogs/australian-outback-animals/the-platypus-remarkable-australian-natures-most-puzzling-mammal,0,0,0.00,0.33,171,"[18,18,18,100,100,18,18,18,18,18,18,18]",2026-03-14,"Image pack, Sitelinks, Video, Related searches, AI overview",informational,Organic
bunka knife uses,61,61,110,5,0.22,https://www.koiknives.com/blogs/japanese-knives/what-does-bunka-mean,0,0,0.00,1,147000,"[52,42,33,33,52,23,42,52,52,66,52,100]",2026-03-27,"Sitelinks, Video, Video Carousel, Related searches, Short videos, AI overview",informational,Organic
gyuto knife shape,61,61,40,8,0.00,https://www.koiknives.com/blogs/japanese-knives/what-to-look-for-when-shopping-for-a-gyuto-knife,0,0,0.00,1,189000,"[0,11,11,52,11,11,11,100,11,11,11,11]",2026-02-20,"Image pack, Sitelinks, Video, Image, Video Carousel, Popular products, Related searches, AI overview","commercial, informational",Organic
what size pocket knife is legal to carry,61,61,40,16,0.00,https://www.koiknives.com/blogs/pocket-knife-guide/pocket-knife-laws,0,0,0.00,0.01,0,"[100,63,45,27,18,18,63,27,18,18,18,18]",2026-03-10,"Sitelinks, Video, Video Carousel, Related searches, AI overview",informational,Organic
best diamond stones for sharpening,61,61,30,4,0.58,https://www.koiknives.com/blogs/knife-sharpening/how-to-choose-a-sharpening-stone-whetstone-ceramic-diamond-grit-size,0,0,0.00,1,1650000,"[19,23,9,9,14,9,14,14,19,19,19,19]",2026-02-14,"Sitelinks, Video, Video Carousel, Popular products, Related searches, Discussions and forums, AI overview",commercial,Organic
origin of platypus,61,61,110,32,0.00,https://www.koiknives.com/blogs/australian-outback-animals/the-platypus-remarkable-australian-natures-most-puzzling-mammal,0,0,0.00,0,0,"[53,34,42,65,34,100,34,42,26,42,26,34]",2026-03-06,"Video, Related searches, Short videos, AI overview",informational,Organic
knive collection,61,61,30,41,0.91,https://www.koiknives.com/blogs/news_updates/the-art-of-collecting-building-the-ultimate-knife-collection-for-the-man-who-has-everything,0,0,0.00,1,214000000,"[0,1,0,1,0,0,44,1,0,0,0,1]",2026-02-26,"Image pack, Video, Image, People also ask, Related searches",commercial,Organic
cut on the bias cooking,61,61,40,3,0.00,https://www.koiknives.com/blogs/japanese-knives/knife-cuts,0,0,0.00,0.33,9240000,"[11,11,11,11,11,11,11,11,11,64,64,11]",2026-02-23,"Video, Video Carousel, Related searches, Short videos, Discussions and forums, AI overview",informational,Organic
santoku vs kiritsuke,61,61,70,2,0.24,https://www.koiknives.com/blogs/japanese-knives/differences-between-a-gyuto-knife-and-a-santoku-knife,0,0,0.00,0.78,1020000,"[100,100,18,18,18,18,100,100,27,27,63,81]",2026-02-10,"Image pack, Sitelinks, Video, Video Carousel, People also ask, Related searches, Discussions and forums, AI overview","commercial, informational",Organic
japanese knife name,61,61,70,14,0.29,https://www.koiknives.com/blogs/knife-steel-blades/the-different-blade-finishes-for-japanese-knives,0,0,0.00,0.64,47600000,"[27,100,63,45,81,63,45,27,63,45,63,63]",2026-03-20,"Sitelinks, Video, Image, Video Carousel, Popular products, Related searches, AI overview",informational,Organic
round whetstone,61,61,30,4,0.40,https://www.koiknives.com/blogs/knife-sharpening/how-to-choose-a-sharpening-stone-whetstone-ceramic-diamond-grit-size,0,0,0.00,0.99,1980000,"[18,18,18,18,18,18,18,27,18,100,18,18]",2026-01-12,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches","informational, transactional",Organic
natural g 10,61,61,40,0,0.00,https://www.koiknives.com/blogs/japanese-knives/g10-vs-other-handle-materials-advantages-and-disadvantages,0,0,0.00,0.06,0,"[28,78,14,14,14,28,14,14,28,100,14,0]",2026-03-07,"Sitelinks, Video, Image, Video Carousel, Popular products, Related searches, Discussions and forums, AI overview",commercial,Organic
are there kangaroos in africa,61,61,260,7,0.00,https://www.koiknives.com/blogs/australian-outback-animals/kangaroo-australias-icon-of-the-outback,0,0,0.00,0,2800000,"[82,53,66,66,82,82,66,66,43,82,100,82]",2026-03-08,"Sitelinks, Video, Image, Video Carousel, Related searches, AI overview",informational,Organic
best material for knife blade,61,61,40,11,0.50,https://www.koiknives.com/blogs/australian-steak-knives/steak-knife-blade-materials-choosing-the-best-for-your-needs,0,0,0.00,0.43,36700000,"[34,11,3,3,7,15,15,19,11,26,19,19]",2026-02-26,"Image pack, Sitelinks, Video, Image, People also ask, Related searches, AI overview",commercial,Organic
echidna echidna,61,61,1300,44,0.19,https://www.koiknives.com/blogs/australian-outback-animals/the-echidna-australias-remarkable-spiny-anteater,0,0,0.00,0,10400000,"[3,3,1,36,7,2,1,1,0,0,3,7]",2026-02-28,"Knowledge panel, Video, Image, Video Carousel, People also ask, Related searches, Short videos, Things to know",informational,Organic
veggie chopping knife,61,61,110,15,0.63,https://www.koiknives.com/blogs/japanese-knives/best-knives-cutting-vegetables,0,0,0.00,1,818000,"[100,52,64,64,64,41,82,52,41,52,100,29]",2026-01-30,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches, Discussions and forums, AI overview",informational,Organic
steak carving,61,61,50,18,0.64,https://www.koiknives.com/blogs/australian-brolga-know-how/carving-up-a-treat-carving-tips-and-techniques,0,0,0.00,0.31,14000000,"[19,19,26,19,19,26,26,19,19,19,7,7]",2026-02-07,"Image pack, Sitelinks, Video, People also ask, Related searches, Short videos, AI overview",informational,Organic
name for knife handle,61,61,70,15,0.00,https://www.koiknives.com/blogs/japanese-knives/the-benefits-and-drawbacks-of-different-types-of-knife-handles,0,0,0.00,0,46800000,"[23,7,7,5,5,4,4,5,5,4,5,5]",2026-02-13,"Image pack, Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
chef knife steel,61,61,70,22,0.77,https://www.koiknives.com/blogs/japanese-knives/from-flint-to-steel-the-evolution-of-the-chefs-knife,0,0,0.00,0.98,35400000,"[28,15,15,15,15,15,28,15,21,28,6,34]",2026-02-13,"Image pack, Sitelinks, Video, Image, People also ask, Popular products, Related searches, AI overview",commercial,Organic
carbon knife vs stainless steel,61,61,110,11,0.00,https://www.koiknives.com/blogs/japanese-knives/high-carbon-vs-stainless-steel-understanding-the-properties,0,0,0.00,0.21,19600000,"[35,18,23,18,23,15,28,8,18,23,23,3]",2026-02-02,"Sitelinks, Video, People also ask, Related searches, Short videos, AI overview","commercial, informational",Organic
is the platypus a mammal,61,61,480,50,0.00,https://www.koiknives.com/blogs/australian-outback-animals/the-platypus-remarkable-australian-natures-most-puzzling-mammal,0,0,0.00,0,1540000,"[7,5,20,100,20,25,25,37,11,7,11,25]",2026-02-28,"Sitelinks, Video, Image, People also ask, Related searches, Short videos, AI overview",informational,Organic
cleaver knife meaning,61,61,90,16,0.00,https://www.koiknives.com/blogs/western-knife-guide/the-cleaver-knife-a-comprehensive-guide,0,0,0.00,0.03,1230000,"[9,52,9,52,52,9,9,9,23,100,100,100]",2026-02-11,"Image pack, Sitelinks, Video, Video Carousel, People also ask, Related searches, Short videos",informational,Organic
cutting plums,61,61,40,23,0.00,https://www.koiknives.com/blogs/koi-videos/how-do-we-slice-a-plum,0,0,0.00,0.33,5940000,"[9,9,9,9,9,9,9,52,9,52,9,9]",2026-02-01,"Video, People also ask, Related searches, Short videos, Discussions and forums, AI overview",informational,Organic
parts of a knife labeled,61,61,90,9,0.00,https://www.koiknives.com/blogs/japanese-knives/the-anatomy-of-a-knife-understanding-the-different-parts-of-a-knife,0,0,0.00,0,152,"[6,21,34,34,12,6,6,34,43,65,43,28]",2026-03-22,"Image pack, Video, Image, Video Carousel, Related searches, Short videos",informational,Organic
best wood for a knife handle,61,61,70,8,0.41,https://www.koiknives.com/blogs/japanese-knives/wood-handles-vs-wood-and-resin-handles-vs-g10-handles,0,0,0.00,0.86,49500000,"[0,4,66,100,0,52,23,4,42,0,42,23]",2026-01-31,"Image pack, Sitelinks, Video, Video Carousel, People also ask, Related searches, Discussions and forums, AI overview",commercial,Organic
what are knife handles called,61,61,90,11,0.00,https://www.koiknives.com/blogs/japanese-knives/the-benefits-and-drawbacks-of-different-types-of-knife-handles,0,0,0.00,0,18400000,"[80,42,52,52,42,42,42,33,33,42,23,23]",2026-02-06,"Image pack, Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
definition of steak knife,61,61,40,20,0.00,https://www.koiknives.com/blogs/australian-steak-knives/mastering-steak-knife-etiquette,0,0,0.00,0.33,836000,"[18,18,18,18,18,18,18,18,18,100,100,18]",2026-02-17,"Instant answer, Sitelinks, Video, People also ask, Related searches, See results about, AI overview",informational,Organic
stainless steel knife steel,62,62,70,13,0.29,https://www.koiknives.com/blogs/japanese-knives/high-carbon-vs-stainless-steel-understanding-the-properties,0,0,0.00,0.16,85700000,"[11,11,11,11,11,64,64,64,64,64,64,11]",2026-02-25,"Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches, Discussions and forums, AI overview",commercial,Organic
blue finned tuna facts,62,62,90,38,0.00,https://www.koiknives.com/blogs/fish-of-australia/the-blue-fin-tuna-ocean-giants-on-the-edge,0,0,0.00,0,970000,"[34,6,6,34,28,100,21,15,15,28,43,28]",2026-02-06,"Sitelinks, Video, Image, Video Carousel, People also ask, Related searches, Things to know, AI overview","commercial, informational",Organic
australian birds rainbow lorikeet,62,62,90,31,0.00,https://www.koiknives.com/blogs/bird-guide/rainbow-lorikeet,0,0,0.00,0.01,338000,"[64,64,50,64,64,100,100,64,64,64,78,78]",2026-02-27,"Knowledge panel, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches, Short videos, AI overview","informational, transactional",Organic
knife double bevel,62,62,40,4,0.47,https://www.koiknives.com/blogs/japanese-knives/tagged/double-bevel,0,0,0.00,0.77,1520000,"[55,55,55,55,55,55,55,55,100,0,0,0]",2026-02-26,"Image pack, Sitelinks, Video, Image, People also ask, Popular products, Related searches","commercial, informational",Organic
difference between a chef's knife and a santoku knife,62,62,70,18,0.00,https://www.koiknives.com/blogs/japanese-knives/santoku-vs-nakiri-knives-which-one-is-right-for-you,0,0,0.00,0,3460000,"[65,34,26,0,26,34,19,26,26,34,53,0]",2026-02-06,"Sitelinks, Video, Featured snippet, Ads bottom, Video Carousel, People also ask, Related searches, Discussions and forums",informational,Organic
santoku chefs knives,62,62,30,17,0.78,https://www.koiknives.com/blogs/japanese-knives/santoku-vs-western-chef-knives,0,0,0.00,1,4800000,"[0,11,44,55,77,55,11,44,44,55,33,33]",2026-03-03,"Sitelinks, Video, Image, People also ask, Popular products, Related searches",commercial,Organic
damascus sword blades,62,62,390,24,0.93,https://www.koiknives.com/blogs/japanese-knives/the-beauty-of-damascus-steel-a-closer-look-at-japanese-knife-blades,0,0,0.00,1,4430000,"[81,10,13,13,6,24,45,8,45,6,8,8]",2026-02-19,"Image pack, Video, Image, Video Carousel, People also ask, Related searches","commercial, informational",Organic
